loc,complexity,churn,commit_frequency,developer_activity,files_modified,historical_defects,defect
171,14,119,6,56,1,1,1
171,18,130,15,37,7,5,1
474,19,51,5,97,6,1,1
157,9,50,17,57,1,2,1
384,24,87,12,98,6,2,1
330,39,63,16,80,6,3,1
391,26,118,28,82,5,1,1
21,2,19,5,60,4,0,1
34,2,58,6,24,6,2,1
106,6,20,13,48,7,1,1
21,34,67,15,84,1,3,1
84,15,38,28,9,8,5,1
290,9,24,6,84,3,0,0
101,28,39,29,47,2,1,1
62,23,146,28,3,10,3,1
317,24,127,10,46,10,1,1
296,30,125,25,63,10,1,1
82,3,102,19,25,3,0,1
403,31,60,20,14,5,2,1
301,8,38,1,87,1,0,1
221,12,120,8,64,8,2,0
26,25,81,14,29,5,1,1
330,9,20,28,80,10,5,1
434,3,22,19,41,9,2,1
19,22,53,8,46,1,3,1
417,39,145,24,44,9,1,1
486,6,142,17,35,8,5,1
199,40,1,3,41,5,5,1
81,28,102,11,61,6,3,1
309,29,101,3,19,8,3,1
165,26,11,13,91,2,1,0
359,25,111,29,55,9,2,1
152,10,29,3,40,4,4,1
128,24,99,11,7,9,5,1
464,39,2,27,3,10,0,1
400,24,131,28,100,9,0,1
56,1,130,1,87,8,3,1
447,4,64,10,12,10,1,1
142,10,9,24,58,7,2,1
248,16,51,18,100,4,0,1
342,29,76,5,36,7,1,1
16,20,71,26,14,1,1,1
88,32,60,8,82,7,5,1
408,31,85,21,23,9,3,1
227,30,62,21,6,4,4,1
236,33,87,19,91,6,0,1
29,6,16,16,76,3,4,1
452,11,125,11,64,7,1,1
350,10,58,30,42,8,3,1
81,6,2,4,31,5,2,1
349,25,1,19,54,1,3,1
95,12,15,22,47,1,4,1
471,34,55,20,43,7,1,1
426,40,48,12,53,6,0,1
383,8,29,12,5,4,2,1
124,24,1,5,61,6,1,1
491,28,59,9,18,7,3,1
10,2,54,9,27,5,1,1
311,33,53,2,100,2,4,1
453,24,135,5,62,3,2,1
487,22,123,26,51,5,5,1
198,18,107,8,38,4,1,1
474,30,64,16,97,1,3,1
62,30,141,18,20,2,5,1
151,15,88,17,80,2,4,1
437,20,77,8,81,6,2,1
459,3,3,10,28,5,1,1
235,4,71,2,97,2,5,1
32,28,77,25,98,7,0,1
35,4,72,27,96,8,2,1
70,5,8,27,63,10,3,1
225,3,44,22,10,4,3,1
411,25,142,29,47,6,5,1
278,19,150,15,75,4,1,1
160,3,95,26,87,8,0,1
426,40,31,8,14,9,1,0
167,38,100,5,27,4,1,1
427,27,68,16,73,7,4,1
476,17,19,9,48,4,4,1
162,38,33,5,78,4,2,1
398,26,127,29,2,5,3,1
49,37,107,19,14,1,2,1
419,34,54,8,4,6,5,1
290,40,71,2,20,6,3,1
445,19,148,7,79,7,1,1
481,35,101,28,17,7,4,1
258,14,75,28,95,2,4,1
197,37,131,21,90,7,0,1
486,33,112,27,30,5,5,1
324,27,48,9,47,1,0,1
209,38,13,25,4,1,2,1
390,10,127,9,78,1,1,1
82,20,102,6,79,1,1,1
471,1,82,18,24,6,3,1
249,15,64,15,52,4,5,1
84,13,93,21,75,3,2,1
138,2,68,10,98,9,3,1
67,24,149,15,20,6,4,1
299,17,33,25,33,3,4,1
380,11,51,25,75,8,5,1
346,31,57,26,18,6,5,1
312,32,109,26,90,9,0,1
336,17,9,29,7,6,4,0
230,24,102,23,47,3,0,1
120,31,35,5,28,9,2,1
373,14,90,6,14,2,2,1
194,18,62,6,77,1,4,1
114,20,149,27,5,9,1,1
347,17,150,30,98,8,4,1
136,3,20,11,39,9,3,1
94,7,61,2,8,8,1,1
299,16,16,2,85,2,2,1
430,34,126,7,34,1,0,1
487,3,98,3,75,1,2,1
81,35,88,24,89,6,2,1
69,29,135,5,85,10,1,1
179,11,56,28,83,2,2,1
285,11,75,19,26,8,1,1
164,27,40,18,48,8,5,1
402,11,111,27,73,1,2,1
191,17,37,20,93,1,3,1
325,17,8,28,59,8,1,1
113,38,142,6,29,1,0,1
63,4,40,19,57,6,3,1
73,38,6,15,4,3,5,1
389,17,116,4,41,9,4,1
467,28,145,7,44,4,2,1
170,12,46,8,66,2,1,1
189,3,132,7,100,9,5,1
257,23,83,15,8,5,4,1
228,4,54,30,55,6,4,1
104,39,5,30,85,7,1,1
49,38,100,11,27,8,0,1
322,20,59,4,73,9,4,1
403,4,110,2,84,6,2,0
117,11,125,21,10,4,5,1
427,19,110,27,38,5,4,1
45,21,128,17,63,1,0,1
238,28,113,21,11,6,3,1
242,39,21,5,25,1,1,1
438,39,41,26,43,7,0,1
139,12,83,6,29,6,2,1
250,8,82,17,17,2,0,1
422,21,56,14,22,2,5,1
201,39,68,6,18,7,1,1
309,33,132,6,40,3,1,1
290,1,135,30,89,8,0,1
388,30,117,17,77,5,5,1
313,36,69,8,42,3,2,1
19,37,33,1,45,7,0,1
265,2,99,4,16,8,5,1
31,19,10,20,39,10,4,1
396,33,14,20,79,9,0,1
451,21,58,4,55,9,4,1
304,32,3,15,23,7,5,1
144,20,116,14,72,7,1,1
354,11,87,10,34,5,0,1
329,31,60,18,31,9,1,1
10,30,27,21,51,7,4,1
387,12,150,21,100,2,0,1
68,30,61,16,91,6,1,1
308,19,38,19,1,2,2,1
432,32,122,22,84,4,3,1
494,20,51,29,9,7,0,1
426,11,135,10,30,5,2,1
489,35,54,10,88,10,5,1
490,7,137,22,53,3,4,1
402,31,64,6,87,5,3,1
288,23,42,12,22,7,1,1
173,24,140,17,16,7,0,1
101,17,3,30,32,8,4,1
58,17,149,22,35,3,1,1
218,37,90,8,8,6,0,1
164,34,82,7,79,4,4,1
439,3,147,19,83,4,1,1
229,14,140,10,95,9,2,1
134,15,137,4,36,5,0,1
436,15,137,18,61,5,4,1
405,2,150,26,12,2,4,1
260,21,39,17,34,2,4,1
424,3,8,16,63,7,0,1
375,36,41,9,8,7,2,1
176,13,131,20,25,9,5,1
495,27,111,15,9,4,2,1
110,3,142,19,10,10,0,1
358,29,9,8,71,2,0,1
431,32,116,26,75,2,1,1
463,26,141,22,57,5,1,1
142,14,118,13,85,8,0,1
152,37,125,8,89,7,1,1
261,9,133,12,96,5,1,1
405,8,140,26,93,2,1,1
353,21,44,20,8,9,3,1
421,11,20,9,96,8,0,1
197,39,119,6,27,2,0,1
143,13,93,13,79,7,5,1
327,4,35,18,44,9,1,1
146,14,50,3,50,3,3,1
97,1,148,8,8,5,1,1
499,22,115,21,71,9,5,1
478,5,38,13,53,8,4,1
217,36,61,5,38,10,2,1
350,32,149,12,18,9,3,1
147,31,30,15,25,10,0,1
332,32,131,18,24,7,0,1
224,35,38,27,36,10,3,1
306,35,3,10,12,6,0,1
296,29,87,28,22,8,5,0
81,23,149,21,72,8,1,1
66,19,4,29,13,8,5,1
184,17,42,10,5,10,1,1
445,1,93,22,4,8,5,1
44,26,30,22,34,5,1,1
467,11,13,2,7,5,5,1
46,6,104,5,1,6,0,1
143,4,28,10,83,4,1,1
227,4,117,25,90,3,0,0
49,4,66,12,48,5,4,1
18,28,94,20,22,6,5,1
232,16,12,26,96,6,0,0
125,20,101,9,42,3,0,1
242,21,112,14,22,10,0,1
22,25,83,14,91,2,1,1
35,19,9,26,90,1,0,0
90,11,47,15,87,7,3,1
14,13,16,29,41,8,0,1
306,15,138,7,87,9,3,1
230,35,122,16,41,7,2,1
348,36,10,10,65,7,4,1
414,34,12,14,72,5,2,1
226,22,82,28,68,10,5,1
168,1,34,10,87,2,4,1
132,35,8,25,43,2,2,1
323,40,62,28,27,10,2,1
281,33,104,25,32,6,2,1
184,29,31,28,17,2,4,1
230,36,67,7,53,1,2,1
344,16,102,24,87,5,3,1
345,31,119,16,30,3,4,1
437,31,1,16,3,1,0,1
441,33,99,4,5,5,1,1
447,16,77,15,88,5,0,1
30,32,77,8,85,10,0,1
358,26,31,9,60,5,3,1
35,6,23,24,42,3,2,0
378,1,74,16,95,10,5,1
234,24,43,13,83,1,3,1
300,27,70,3,1,7,1,1
295,35,38,29,84,7,3,1
200,4,36,8,52,10,1,1
141,37,89,7,3,4,2,1
432,5,140,19,77,3,3,1
57,2,72,28,53,5,4,1
478,22,106,2,51,10,0,1
146,2,39,18,86,5,0,1
411,16,64,30,49,9,3,1
286,23,16,17,55,10,5,1
226,32,55,16,81,1,0,1
431,22,119,3,65,8,1,1
375,2,47,9,2,2,1,0
227,15,92,18,79,4,2,1
273,12,128,13,32,9,0,1
252,25,137,27,75,3,2,0
459,29,144,12,16,3,2,1
312,17,4,2,35,5,1,1
366,24,107,27,78,6,1,1
229,23,42,22,65,3,4,1
52,9,18,21,32,9,1,0
142,11,69,17,82,6,0,1
45,21,137,14,39,9,1,1
283,19,1,14,62,1,3,0
288,4,142,11,35,5,4,1
206,21,54,19,92,6,0,1
204,6,60,6,17,6,4,1
290,9,69,16,41,7,4,1
101,17,30,13,98,9,0,1
146,9,95,14,98,8,1,1
157,26,133,11,60,9,1,1
264,30,115,10,7,8,0,1
243,17,131,18,73,2,5,1
299,34,114,14,94,4,2,1
223,20,124,22,33,7,3,1
109,11,137,16,5,3,2,1
208,17,144,26,86,2,0,1
14,10,6,7,77,9,4,1
79,27,111,3,68,6,3,1
477,22,13,19,48,3,4,1
167,23,86,15,33,6,1,1
318,18,118,19,77,4,1,1
331,9,27,27,63,8,1,1
149,16,16,25,36,6,0,1
460,32,99,22,35,4,0,1
421,27,82,21,79,9,3,1
90,13,67,1,43,3,4,1
327,29,67,3,63,9,0,1
150,28,52,24,13,4,3,1
89,26,64,15,27,6,0,1
468,25,110,16,87,1,1,1
29,27,132,12,39,1,1,1
356,14,40,30,70,2,4,1
280,5,29,15,35,4,4,1
490,5,129,28,81,5,3,1
165,32,59,4,46,5,3,1
446,22,45,25,50,5,4,1
203,13,37,6,78,8,1,1
465,34,60,26,14,3,5,1
78,13,117,1,16,9,3,1
213,32,82,7,71,8,2,1
115,2,101,9,44,8,2,1
172,6,118,6,93,7,2,1
107,24,133,28,30,5,2,0
253,28,75,17,48,4,1,1
14,30,103,30,83,6,0,1
74,39,8,10,33,5,1,1
42,14,100,26,81,5,3,1
226,8,56,9,47,5,3,1
30,7,59,12,54,2,1,1
285,28,144,14,11,4,5,1
375,24,47,30,53,1,3,1
71,35,88,20,57,2,4,1
265,30,148,3,18,6,2,1
213,12,85,1,92,10,1,1
136,7,63,25,67,3,1,1
251,3,134,29,68,1,4,1
55,15,136,9,10,5,4,1
185,11,112,27,62,1,1,1
308,14,131,20,10,3,3,1
341,10,76,6,68,4,2,1
174,26,82,15,13,1,0,1
101,4,135,6,4,5,0,1
208,33,114,12,62,8,2,1
67,36,60,26,46,8,1,1
81,35,54,15,20,3,1,0
299,12,106,3,100,2,0,1
33,35,35,12,71,8,4,1
274,12,117,27,29,6,3,1
371,32,43,1,23,3,4,1
92,28,128,7,60,5,2,1
36,24,18,9,45,8,1,1
359,24,39,5,80,6,2,1
103,15,36,24,41,7,1,1
93,36,95,3,63,9,3,1
10,34,45,8,74,8,1,1
163,2,52,10,95,1,4,1
26,26,87,23,95,8,0,1
430,13,119,11,50,4,2,1
38,19,56,6,38,2,5,1
72,38,127,7,88,4,2,1
402,27,125,21,22,3,1,1
325,33,140,25,34,2,3,1
182,8,127,9,84,9,4,1
123,10,93,30,42,3,4,0
22,24,88,8,55,3,5,1
428,25,13,7,86,8,3,1
214,40,120,30,8,9,5,1
446,10,105,29,83,2,4,1
240,6,3,13,34,3,4,1
271,32,35,2,71,4,4,1
455,7,62,15,94,7,2,1
96,40,133,12,52,10,2,1
349,8,10,19,67,8,5,1
355,31,46,7,11,5,4,1
328,29,79,14,13,10,0,1
233,27,149,13,30,4,0,1
490,39,138,3,59,1,1,1
407,35,61,7,10,1,4,1
297,11,137,16,86,8,5,1
358,4,64,23,26,7,4,1
84,39,72,29,8,7,1,1
492,10,102,7,54,10,2,1
454,19,29,6,92,2,3,1
68,7,81,1,59,7,0,1
159,31,35,20,74,4,1,1
94,40,96,19,44,1,1,1
65,8,137,12,31,10,4,1
482,2,49,7,66,3,3,1
41,5,96,23,45,7,2,1
492,2,4,2,47,4,3,1
42,38,105,22,58,8,5,1
261,6,91,15,13,10,0,1
465,37,46,6,43,7,2,1
51,9,92,24,50,7,0,1
229,4,24,23,18,6,0,0
138,2,98,9,82,9,5,1
176,10,150,14,17,5,4,1
158,15,74,30,56,1,3,1
345,12,31,16,29,5,1,1
337,11,109,28,78,2,0,1
140,8,139,20,96,7,2,1
71,12,38,7,95,7,5,1
432,28,37,15,37,4,0,1
382,25,55,25,26,6,5,1
135,27,92,4,1,9,5,1
446,25,73,30,92,3,4,1
250,1,22,5,38,4,4,0
141,4,84,3,27,7,5,1
341,4,65,14,27,10,3,1
289,35,76,19,32,9,4,1
150,22,78,16,100,7,1,1
224,34,47,25,97,7,0,1
443,21,52,15,49,3,0,1
50,36,92,19,50,3,0,1
369,15,139,1,26,3,1,1
298,23,24,3,61,10,4,1
44,2,145,17,13,5,3,1
446,16,6,4,53,8,3,1
283,27,57,29,59,7,0,1
93,19,131,2,63,8,5,1
135,19,14,6,18,4,5,1
405,27,23,28,49,5,0,1
356,39,33,19,24,8,2,1
172,23,60,30,84,5,0,1
437,15,17,11,41,5,5,1
56,25,56,15,4,9,2,1
19,12,42,7,14,2,4,1
311,6,134,22,25,3,1,1
35,35,85,21,97,3,4,1
498,25,145,2,43,5,5,1
270,27,62,28,71,3,2,1
11,39,43,17,52,7,2,1
373,33,117,23,39,6,4,1
91,21,85,18,64,3,5,1
233,14,70,13,33,9,0,1
12,17,27,12,60,8,4,1
402,3,32,16,26,2,0,0
311,25,1,30,4,7,0,1
375,36,53,1,89,10,2,1
61,18,9,14,8,10,4,1
86,16,119,26,14,3,5,1
309,7,106,23,4,2,4,1
342,40,34,27,20,2,0,1
489,6,65,2,24,4,4,1
47,28,12,21,94,4,2,1
145,24,13,7,96,6,0,1
365,23,93,28,23,5,0,0
198,7,50,27,69,3,0,1
147,6,1,8,40,5,4,1
458,2,124,28,35,3,2,1
339,7,29,8,76,1,4,1
498,33,71,13,79,1,2,0
441,8,13,30,91,3,4,1
298,35,131,6,46,8,5,1
146,20,73,23,3,7,5,1
476,14,19,23,47,9,4,1
378,9,51,5,76,2,2,1
36,4,105,4,75,8,1,1
394,2,28,6,85,4,1,1
110,35,93,1,77,5,2,1
55,6,74,25,38,7,4,1
47,27,127,23,61,1,4,1
149,8,108,14,10,4,3,1
85,39,33,18,90,1,2,1
106,29,73,21,52,10,2,1
190,7,26,3,76,10,3,1
83,6,86,12,39,8,1,1
452,22,84,28,24,1,5,1
186,30,24,10,73,7,5,1
206,4,53,2,78,6,1,1
321,8,92,1,75,9,3,1
392,5,41,28,13,9,2,1
111,1,61,15,26,7,3,1
289,29,73,23,71,1,5,1
474,6,87,19,73,7,3,1
195,17,83,21,32,2,2,1
10,40,121,12,25,9,4,1
493,24,135,6,89,2,1,1
153,4,128,24,51,2,4,1
312,7,49,12,38,10,1,1
481,23,147,21,91,1,3,1
373,16,33,27,66,3,3,1
164,38,27,4,89,7,3,1
198,25,27,26,46,10,0,1
395,26,92,30,49,5,5,1
48,5,6,16,95,10,0,0
199,11,37,28,29,10,0,1
273,36,90,8,4,2,0,1
426,13,21,11,90,7,0,1
450,16,16,25,22,10,0,1
199,31,32,30,91,1,0,1
260,5,40,8,6,6,0,1
132,28,56,13,43,2,5,0
56,17,70,25,36,9,1,1
367,22,133,7,33,6,5,1
140,16,98,23,23,8,0,1
470,24,144,9,11,3,1,1
309,12,106,16,43,1,1,1
236,34,145,3,92,9,5,1
28,21,125,26,42,10,2,1
344,20,73,9,38,3,2,1
416,8,40,28,28,5,4,1
160,15,22,21,20,2,2,1
295,20,132,27,5,2,2,1
132,23,133,22,5,4,4,1
101,37,122,14,46,4,1,1
180,25,88,18,86,8,4,0
53,13,77,11,84,4,4,1
23,11,68,22,80,6,2,1
67,40,95,6,40,1,2,1
243,11,15,29,40,5,1,0
235,28,137,16,98,9,3,1
22,27,76,27,46,8,5,1
251,2,3,29,97,10,5,1
16,29,111,11,61,2,2,1
459,40,133,13,85,2,0,1
38,25,15,3,29,7,1,1
63,26,145,18,86,2,3,1
26,30,96,2,25,5,1,1
115,12,150,23,38,2,5,1
258,14,110,9,10,3,5,1
107,34,10,18,33,7,3,1
492,18,126,2,17,10,5,1
406,1,49,19,80,6,2,1
54,22,69,19,97,6,5,1
290,1,72,29,45,4,3,1
114,19,96,3,32,3,3,1
471,32,39,21,56,1,4,1
92,12,145,7,64,8,4,1
296,33,85,21,40,8,1,1
327,4,82,8,73,5,5,1
139,25,49,26,53,4,5,0
158,40,101,18,76,6,5,1
338,31,83,5,35,10,5,1
97,34,61,13,79,3,5,1
451,4,128,2,72,7,0,1
47,22,129,15,15,9,0,0
233,38,101,8,36,4,5,1
188,7,39,19,41,3,3,1
74,20,125,17,74,2,1,1
131,8,14,16,10,9,5,1
61,23,121,12,94,1,1,1
213,25,94,24,85,3,4,1
264,27,97,8,34,8,0,1
284,39,59,13,54,9,1,1
293,37,110,26,74,3,0,0
151,11,80,6,43,8,2,1
242,28,120,30,53,10,5,1
436,16,51,5,58,4,4,1
466,32,115,15,30,6,4,1
370,19,17,4,4,5,4,1
145,8,22,7,54,1,1,1
314,4,108,5,29,2,1,1
139,26,18,18,43,4,0,0
66,24,59,24,59,10,2,1
106,15,73,6,81,8,5,1
375,39,123,14,7,9,3,1
228,11,143,10,77,1,3,1
404,4,22,17,36,5,3,1
280,17,117,13,40,10,4,1
182,35,113,19,33,7,4,1
489,34,70,28,31,4,4,1
99,23,9,6,36,2,4,1
73,32,61,18,75,6,5,1
328,37,49,1,45,2,0,1
244,22,83,21,96,7,5,1
356,4,60,4,24,5,3,1
307,14,51,10,81,3,4,1
385,22,62,22,15,9,0,1
97,25,13,1,25,7,2,1
212,40,145,20,54,3,2,1
242,10,120,8,87,7,5,1
130,31,106,6,81,6,3,1
125,25,97,10,57,9,1,1
430,6,122,18,14,2,3,1
332,23,18,9,27,8,3,1
443,14,142,4,36,9,5,1
27,4,14,16,93,4,4,1
64,37,115,9,63,2,2,1
32,15,7,13,85,9,5,1
475,8,20,2,98,8,0,1
385,39,77,13,37,2,1,1
241,37,65,7,6,4,5,1
114,36,104,2,71,6,3,1
383,21,126,25,30,2,0,1
283,18,19,22,39,10,1,1
155,25,106,12,64,5,1,1
404,8,90,18,17,8,5,1
39,7,108,2,54,5,2,1
262,25,15,3,76,2,4,1
371,2,129,11,48,2,3,1
145,27,48,10,60,2,1,1
394,10,31,18,7,6,4,1
243,37,2,2,6,2,4,1
402,20,25,2,68,8,0,1
68,34,68,24,60,8,4,1
424,15,84,15,39,8,3,1
315,13,83,15,80,2,4,1
323,5,39,23,1,7,3,1
10,16,119,22,50,6,4,1
149,23,9,3,86,10,4,1
75,14,135,30,16,7,2,1
346,7,134,3,19,3,4,1
362,23,20,10,79,5,0,1
199,13,53,17,81,6,2,1
64,30,93,27,51,8,3,1
31,27,130,26,94,5,1,1
199,7,68,28,46,10,1,1
80,4,74,11,66,6,1,1
383,33,76,15,14,6,0,1
340,38,29,6,46,7,4,1
100,27,113,27,76,1,3,1
303,38,21,30,22,2,0,1
412,21,141,29,17,5,3,1
25,36,64,24,33,5,4,1
127,3,37,3,1,5,4,1
362,5,40,7,63,5,2,1
62,35,116,22,52,9,5,1
417,15,42,12,57,3,4,1
367,6,36,10,36,6,3,1
12,39,68,1,1,7,2,1
243,9,117,17,63,4,2,1
450,19,111,18,63,3,3,1
159,14,103,8,9,3,1,1
20,23,144,10,61,6,4,1
265,9,148,26,73,7,0,1
384,23,146,25,82,3,4,1
476,1,80,16,19,5,3,1
381,31,13,9,6,1,1,1
463,28,2,8,17,9,5,1
84,5,24,15,55,7,3,1
222,36,59,25,31,6,5,1
68,37,23,4,90,5,0,1
100,27,55,1,3,2,2,1
210,22,136,25,21,4,1,1
222,14,44,10,28,9,5,1
379,1,33,8,20,1,5,1
366,33,52,3,59,7,4,1
59,24,43,21,8,9,1,1
151,30,9,6,64,7,0,1
133,33,96,2,2,3,3,1
160,18,87,16,59,8,3,1
76,29,61,6,12,6,1,1
312,27,60,6,49,10,0,1
229,13,70,17,60,8,2,1
208,25,84,13,56,8,0,1
38,24,63,6,87,1,1,1
421,12,112,12,38,8,4,0
305,36,4,1,94,5,0,1
137,8,79,11,13,5,5,1
208,8,80,14,77,6,2,1
18,15,29,25,35,8,2,1
396,38,90,2,42,2,0,1
339,26,94,16,60,5,4,1
384,35,84,27,25,8,4,1
257,7,65,5,15,7,5,1
315,12,91,21,96,1,5,1
141,37,87,26,29,7,5,1
418,17,46,25,23,9,1,1
374,20,79,26,49,4,1,1
388,5,104,4,53,7,5,1
280,31,121,2,49,4,2,1
268,25,54,23,100,6,1,1
366,36,48,18,17,10,4,1
110,14,30,28,17,4,3,1
178,38,109,19,73,7,3,1
497,2,91,17,38,2,4,1
470,27,65,23,26,6,2,1
193,26,39,10,50,1,2,1
371,17,100,7,26,9,0,1
58,7,84,14,32,6,5,1
220,26,54,4,65,8,3,1
121,9,139,8,4,6,0,1
76,30,15,27,73,10,5,1
407,11,34,25,60,9,2,1
100,27,78,8,43,1,1,1
461,23,147,30,98,7,1,1
393,35,142,27,73,3,3,1
133,26,148,2,92,3,3,1
399,2,139,3,60,4,2,1
336,19,55,5,54,5,5,1
390,19,83,8,77,10,3,1
102,23,67,13,96,5,0,1
112,21,63,4,37,1,3,1
302,16,29,15,13,4,4,1
477,5,29,30,35,4,3,1
115,28,96,4,85,6,1,1
47,24,3,16,30,1,5,1
26,7,124,8,55,7,2,1
232,36,26,22,52,3,1,1
440,30,144,19,96,7,5,1
258,4,117,30,29,6,5,1
144,13,40,14,68,10,2,1
343,33,103,30,18,4,0,1
421,9,82,9,28,3,2,1
368,18,58,27,57,6,5,1
269,37,137,25,94,3,0,0
305,3,75,27,84,5,2,1
430,3,44,15,69,4,4,1
109,32,78,21,2,8,1,1
26,11,55,23,86,8,3,1
255,29,91,3,70,10,2,1
312,31,71,13,61,5,2,1
283,23,54,26,42,4,1,1
97,3,124,19,4,2,2,1
354,39,11,26,85,5,5,1
242,6,91,22,82,1,5,1
256,8,123,18,94,10,0,1
167,2,133,12,38,4,0,0
175,29,51,27,75,6,2,1
12,10,51,29,68,7,0,1
126,18,112,27,29,7,5,1
135,37,57,11,47,8,3,0
374,11,53,2,61,9,5,1
61,37,46,5,1,8,0,1
92,20,37,27,8,6,5,1
284,34,78,5,5,10,2,1
418,31,128,6,70,2,2,1
257,28,33,11,50,9,5,1
12,36,75,19,29,3,1,1
137,5,125,25,57,10,2,1
480,18,138,11,37,4,1,1
454,15,60,12,4,9,0,1
467,33,43,18,42,3,3,1
317,19,16,29,35,8,3,1
440,39,50,6,45,7,2,1
329,38,30,6,7,4,0,1
14,9,18,21,89,2,0,0
457,25,98,6,87,6,2,1
216,23,118,1,92,2,2,1
413,7,39,10,44,1,5,1
144,33,138,25,62,1,0,1
30,22,29,5,8,10,1,1
332,28,130,9,77,2,2,1
57,36,128,21,87,2,3,1
335,3,76,7,75,1,3,1
370,39,77,17,61,9,2,1
71,5,129,2,22,3,1,1
230,38,51,3,57,10,5,1
83,32,90,16,65,10,1,1
210,24,32,6,16,7,4,1
215,33,46,11,57,8,3,1
463,10,5,16,96,8,5,1
259,31,79,26,87,2,5,1
307,35,72,9,93,6,3,1
236,4,149,23,61,8,5,1
366,14,25,22,84,9,0,1
210,14,93,30,75,7,5,1
459,23,80,1,69,4,4,1
109,17,65,23,63,9,5,1
495,21,43,27,55,2,5,1
134,25,73,20,78,5,2,1
80,17,96,22,95,1,3,1
282,28,16,12,7,7,5,1
200,8,63,8,86,1,4,1
498,12,37,16,98,7,5,1
22,14,6,18,64,5,0,0
277,38,125,18,57,10,3,1
258,4,122,1,10,4,4,1
439,8,47,25,17,3,5,1
114,25,99,19,25,1,2,1
23,13,90,18,92,6,2,1
168,9,84,21,52,7,3,1
212,6,3,30,58,9,5,1
328,13,65,25,2,8,2,1
461,6,122,16,70,2,1,1
267,36,72,13,51,4,4,1
103,5,108,14,15,8,4,1
66,23,18,22,97,9,5,1
353,38,83,4,72,1,0,1
140,34,19,23,45,9,0,1
214,2,73,6,26,9,4,1
368,38,28,12,24,4,2,1
469,35,52,11,61,10,2,1
475,33,10,3,51,10,3,1
55,16,93,23,32,3,5,1
252,5,102,5,40,7,5,1
431,13,98,11,39,3,1,1
139,15,99,30,66,7,4,1
92,22,72,6,34,10,3,1
50,27,65,1,20,3,4,1
249,35,6,4,30,2,2,1
380,3,145,3,72,2,2,1
90,6,144,1,90,1,2,1
187,16,43,12,68,6,1,1
159,23,73,10,5,6,3,1
414,10,31,15,24,4,5,1
446,35,117,6,4,8,1,1
368,40,126,9,93,3,5,1
441,1,47,5,4,8,4,1
73,40,84,23,20,9,3,1
315,11,37,6,33,2,3,0
453,21,72,21,33,1,5,1
344,1,110,19,48,6,3,1
396,21,116,9,75,8,3,1
98,11,14,3,37,4,1,1
77,14,59,2,90,9,0,1
419,1,54,6,92,6,3,1
208,24,70,12,38,7,1,1
205,9,135,14,64,1,5,1
21,23,144,11,75,2,0,1
401,10,32,14,7,9,5,1
212,15,90,12,97,9,1,1
332,31,99,24,46,8,0,1
424,3,131,2,71,5,2,1
199,36,139,12,13,2,3,1
447,39,115,23,24,1,3,1
212,12,64,21,10,7,1,0
143,36,119,4,81,2,2,1
153,5,122,13,52,6,1,1
14,31,130,29,97,5,1,1
192,18,74,10,32,5,3,1
40,32,125,16,19,3,2,1
391,17,49,20,24,5,1,1
490,18,37,7,90,6,1,1
376,17,111,23,83,10,1,1
271,20,57,28,50,3,2,1
444,19,143,12,74,6,4,1
61,10,80,11,26,2,4,1
165,16,143,3,64,4,4,1
63,4,17,17,100,4,3,1
171,5,45,6,45,8,1,0
40,12,35,4,11,2,0,0
345,36,6,19,44,7,4,1
124,22,45,20,48,9,4,1
105,27,136,24,51,9,0,1
442,5,47,12,92,2,4,1
482,18,56,8,45,6,3,1
330,33,36,20,84,7,0,1
500,39,108,8,83,10,0,1
123,31,46,19,65,9,2,1
219,30,58,14,28,8,3,1
390,4,118,5,15,6,5,1
408,2,111,16,12,3,3,1
89,18,96,5,90,3,0,1
283,3,86,12,64,7,4,0
41,35,126,16,59,7,5,1
32,39,62,12,40,7,5,1
66,36,114,28,59,1,5,1
47,28,66,4,93,3,5,1
229,16,89,25,48,1,4,1
493,36,83,15,53,2,0,1
459,23,106,28,5,6,2,1
427,4,82,3,96,8,3,1
164,6,12,15,44,9,1,1
281,18,43,28,74,8,1,0
273,26,99,23,57,1,2,1
10,23,26,28,9,8,2,1
14,31,147,24,86,10,4,1
459,4,45,21,28,4,0,1
207,3,115,22,78,5,0,1
423,24,87,30,26,7,5,1
233,40,40,16,10,6,4,0
202,27,98,7,30,7,3,0
109,29,39,2,66,5,0,1
291,38,21,5,50,6,2,1
241,38,80,27,52,9,4,1
27,25,86,5,74,1,2,0
336,3,105,13,78,1,0,1
436,22,92,14,12,1,1,1
342,5,13,24,9,9,5,1
460,14,92,6,14,9,2,1
75,12,28,10,21,1,4,1
463,27,118,15,75,9,2,1
444,22,22,8,23,2,2,1
490,10,118,8,82,3,2,1
455,13,25,19,88,5,0,1
151,21,134,17,61,4,4,1
52,24,9,19,74,9,0,1
221,40,109,11,84,7,0,1
421,27,130,5,14,4,3,1
28,6,27,24,92,7,0,0
274,3,118,13,20,3,4,1
475,11,136,1,23,6,0,1
415,34,14,17,23,2,1,1
323,4,98,30,59,2,0,1
384,28,51,28,3,3,0,1
421,11,107,17,52,4,5,1
397,22,144,21,95,9,3,1
433,10,48,8,57,9,2,1
286,17,61,16,38,3,5,1
300,10,24,14,47,6,5,1
402,20,31,8,22,9,3,1
275,9,2,16,81,9,0,0
